Fair Oaks Lounge,660,Ambridge Ave,Ambridge,PA,15003,Leet,Restaurant with Liquor,
Fairmont PGH / Habitat / Andy&#39;s,510,Market Street,Pittsburgh,PA,15222,Pittsburgh-102,Chain Restaurant with Liquor,
Fairway Grille ,1530,Hamiton Road,Pittsburgh,PA,15234,Bethel Park,Restaurant with Liquor,
Fairways Lounge,1500,Locust  Street,Braddock,PA,15104,North Braddock,Restaurant with Liquor,
Falker&#39;s Tavern,721,Walnut Street,Clairton,PA,15025,Clairton,Restaurant with Liquor,
Fat Heads South Shore Saloon,1805,E. Carson Street,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Feng Japanese ,4305,Main Street,Pittsburgh,PA,15224,Pittsburgh-109,Restaurant with Liquor,
Fin McCools,1501,E Carson St,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Fire Side Public House,6290,Broad  Street,Pittsburgh,PA,15206,Pittsburgh-111,Restaurant with Liquor,
Flinn&#39;s Pub,12270,Frankstown Rd,Pittsburgh,PA,15235,Penn Hills,Restaurant with Liquor,
Flip Flops,342,Center  Avenue,Pittsburgh,PA,15229,West View,Restaurant with Liquor,
Flix Sports Bar &amp; Grill,1701,Lincoln Highway,North Versailles,PA,15137,North Versailles,Chain Restaurant with Liquor,
Floreffe Hotel Bar &amp; Pizza,1617,State  Street,Clairton,PA,15025,Jefferson,Restaurant with Liquor,
Fodis Tavern,1021,Mt Royal Blvd,Pittsburgh,PA,15223,Shaler,Restaurant with Liquor,
Foli&#39;s Place,1050,Brinton Rd,Pittsburgh,PA,15221,Braddock Hills,Restaurant with Liquor,
Fonzi&#39;s East End Grill,2721,5th  Avenue,Mc Keesport,PA,15132,McKeesport,Restaurant with Liquor,
Ford&#39;s Bar,1402,Evergreen Ave,Pittsburgh,PA,15209,Shaler,Restaurant with Liquor,
Fort Pitt Inn,7780,Steubenville Pike,Oakdale,PA,15071,North Fayette,Restaurant with Liquor,
Fox Chapel Golf Club,426,Fox Chapel Road,Pittsburgh,PA,15238,Fox Chapel,Restaurant with Liquor,
Fox Chapel Yacht Club Pool  Snack Bar/Baja Grill,1366,Old Freeport Road,Pittsburgh,PA,15238,O&#39;Hara,Restaurant with Liquor,
Frank&#39;s Pizza,641,North Avenue,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Frank&#39;s Pub &amp; Grill 88,5454,Library  Road,Bethel Park,PA,15102,Bethel Park,Restaurant with Liquor,
Frank&#39;s Tavern,2317,New England Rd,West Mifflin,PA,15122,West Mifflin,Restaurant with Liquor,
Frankies Extra Long,3535,Butler  Street,Pittsburgh,PA,15201,Pittsburgh-106,Restaurant with Liquor,
Franklin Inn,2313,Rochester Rd,Pittsburgh,PA,15237,Franklin Park,Restaurant with Liquor,
Franktuary Lawrenceville,3810,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,Chain Restaurant with Liquor,
Franktuary Market Square,115,Forbes Avenue,Pittsburgh,PA,15222,Pittsburgh-101,Chain Restaurant with Liquor,
Fraternal Order Of Eagles #1634,315,James Street,Verona,PA,15147,Verona,Restaurant with Liquor,
Fred&#39;s Pub / Johnson&#39;s Tavern,7300,Lemington  Avenue,Pittsburgh,PA,15206,Pittsburgh-112,Restaurant with Liquor,
Free Fork ,18,Highland Mall 4005,Natrona Heights,PA,15065,Harrison,Restaurant with Liquor,
Frescos / Chadwick / Crown Catering,1,Wexford Sq / Perry Hwy,Wexford,PA,15090,McCandless,Restaurant with Liquor,
Friendly Inn,936,Broadway Ave,Pitcairn,PA,15140,Pitcairn,Restaurant with Liquor,
Frisch&#39;s,&nbsp;,Caste Village Shopping Center,Pittsburgh,PA,15236,Whitehall,Chain Restaurant with Liquor,
Fuel &amp; Fuddle,212,Oakland  Avenue,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Full Pint Wild Side ,5310,Butler Street,Pittsburgh,PA,15201,Pittsburgh-110,Restaurant with Liquor,
Fundaze Backbar,2550,Brownsville Road,Pittsburgh,PA,15219,South Park,Restaurant with Liquor,
Gaetano&#39;s Restaurant,1617,Banksville Rd,Pittsburgh,PA,15216,Pittsburgh-119,Banquet Hall,
Galaxy,7246,Kelly Street,Pittsburgh,PA,15208,Pittsburgh-113,Restaurant with Liquor,
Gametime Tavern,1620-22,Spring Garden  Avenue,Pittsburgh,PA,15212,Pittsburgh-124,Restaurant with Liquor,
Garage Door Saloon &amp; Pizza Romano,219,Atwood St,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Garden Bar &amp; Lounge,4912,Gardenville Rd,Pittsburgh,PA,15236,Baldwin Boro,Restaurant with Liquor,
Garden of Eating,7900,Steubenville Pike,Imperial,PA,15126,North Fayette,Restaurant with Liquor,
Garvey&#39;s,41,Sterling St,Pittsburgh,PA,15203,Pittsburgh-116,Restaurant with Liquor,
Gateway Clipper / Dock &amp; Commissary,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / Duchess,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / Empress,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / Princess,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / The Countess,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / The Majestic,350,W Station Sq Dr/ Dock,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Clipper / Three Rivers Queen,350,W Station Sq Dr,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Gateway Grill,4251,Northern Pike,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Gateway Inn,5641,Wm Flynn Hwy,Gibsonia,PA,15044,Richland,Restaurant with Liquor,
Gator&#39;s Grille,3410,Saxonburg Boulevard,Glenshaw,PA,15116,Indiana,Restaurant with Liquor,
Gene&#39;s Place,3616,Louisa St,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Gennaro&#39;s Pizza &amp; Pasta,1728,E Carson Street,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Genoa Pizza &amp; Bar,111,Market  Street,Pittsburgh,PA,15222,Pittsburgh-101,Restaurant with Liquor,
Genuine Pub,111,Sandy Creek Road,Verona,PA,15147,Penn Hills,Restaurant with Liquor,
Geppetto Cafe,4121,Butler  Street,Pittsburgh,PA,15201,Pittsburgh-109,Restaurant with Liquor,
GetGo #3057,6513,Steubenville Pike,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
GetGo Cafe #3476,800,Allegheny River  Boulevard,Verona,PA,15147,Verona,Chain Restaurant with Liquor,
Getaway Cafe,3049,Sussex Ave,Pittsburgh,PA,15226,Baldwin Twp,Restaurant with Liquor,
Getgo Elizabeth Cafe #3005,1000,Hayden Boulevard,Elizabeth,PA,15037,Forward,Chain Restaurant with Liquor,
Gianna Via&#39;s,5301,Grove Road,Pittsburgh,PA,15236,Whitehall,Restaurant with Liquor,
Giant Eagle #24 Cafe ,3239,Washington Pike,Bridgeville,PA,15017,South Fayette,Chain Restaurant with Liquor,
Giant Eagle Cafe,400,Northtowne Square,Gibsonia,PA,15044,Richland,Chain Restaurant with Liquor,
Giant Eagle Cafe #0004,5055,Library  Road,Bethel Park,PA,15102,Bethel Park,Chain Restaurant with Liquor,
Giant Eagle Cafe #0073,9901,Mountain View Drive,West Mifflin,PA,15122,West Mifflin,Chain Restaurant with Liquor,
Giant Eagle Cafe #068,5990,University Boulevard,Coraopolis,PA,15108,Moon,Chain Restaurant with Liquor,
Giant Eagle Cafe #18,1671,Butler Plank Road,Glenshaw,PA,15116,Shaler,Chain Restaurant with Liquor,
Giant Eagle Cafe #25,1029,West View Park Drive,Pittsburgh,PA,15229,West View,Chain Restaurant with Liquor,
Giant Eagle Cafe #37,&nbsp;,Quaker Village Shopping Center,Leetsdale,PA,15056,Leetsdale,Chain Restaurant with Liquor,
Giant Eagle Cafe #40,5550,Centre Avenue,Pittsburgh,PA,15232,Pittsburgh-107,Chain Restaurant with Liquor,
Giant Eagle Cafe #43,155,Towne Center Drive,Wexford,PA,15090,Pine,Chain Restaurant with Liquor,
Giant Eagle Cafe #52,132,Ben Avon Hts  Road,Pittsburgh,PA,15237,Ohio,Chain Restaurant with Liquor,
Giant Eagle Cafe #60,4010,Monroeville Boulevard,Monroeville,PA,15146,Monroeville,Chain Restaurant with Liquor,
Giant Eagle Cafe #61,2021,Wharton Street,Pittsburgh,PA,15203,Pittsburgh-117,Chain Restaurant with Liquor,
Giant Eagle Cafe #616,600,Brentwood Towne Square Way,Pittsburgh,PA,15227,Brentwood,Chain Restaurant with Liquor,
Giant Eagle Cafe #619,1705,Braddock  Avenue,Pittsburgh,PA,15218,Edgewood,Chain Restaurant with Liquor,
Giant Eagle Cafe #6379,420,Waterfront  Drive,Homestead,PA,15120,Homestead,Chain Restaurant with Liquor,
Giant Eagle Cafe #646,51,Walsh Road,Pittsburgh,PA,15205,Crafton,Chain Restaurant with Liquor,
Giant Eagle Market District #14 Starbucks,7000,Oxford Drive,Bethel Park,PA,15102,Bethel Park,Chain Restaurant with Liquor,
Giant Eagle Market District #47 / Cafe,100,Settlers Ridge Center Drive,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
Giant Eagle Wexford Cafe #45,9805,McKnight  Road,Pittsburgh,PA,15237,McCandless,Chain Restaurant with Liquor,
Gil&#39;s Cafe,2700,Brownsville Road,Library,PA,15129,South Park,Restaurant with Liquor,
Gino Bros Pizzeria,55,Alpha Drive,Pittsburgh,PA,15238,Harmar,Restaurant with Liquor,
Girasole,733,Copeland St,Pittsburgh,PA,15232,Pittsburgh-107,Restaurant with Liquor,
Glassport American Legion Post #443,417,Monongahela Ave,Glassport,PA,15045,Glassport,Restaurant with Liquor,
Golden Gate Restaurant,700,St Clair Ave,Clairton,PA,15025,Clairton,Restaurant with Liquor,
Golden Goblet,1741,Golden Mile Highway,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Good Time Bar,1304,Evergreen Avenue,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Goodfellas Deli &amp; Draft House,1518,Mt Nebo  Road,Sewickley,PA,15143,Ohio,Restaurant with Liquor,
Goodfellas Restaurant &amp; Tavern ,1915,McCague Street,Pittsburgh,PA,15218,Swissvale,Restaurant with Liquor,
Gooski&#39;s,3117,Brereton Ave,Pittsburgh,PA,15219,Pittsburgh-106,Restaurant with Liquor,
Gorman&#39;s Pub / Portofino&#39;s,3301,Saw Mill Run Blvd,Pittsburgh,PA,15227,Brentwood,Restaurant with Liquor,
Gran Agave Mexican Restaurant,152,Bridge Street,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Gran Canal Caffe,1021 ,N Canal St,Pittsburgh,PA,15215,Sharpsburg,Restaurant with Liquor,
Grand Concourse,100,W Station Sq Dr,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Grandview,1000,Clubhouse Dr,Braddock,PA,15104,North Braddock,Restaurant with Liquor,
Grandview Saloon &amp; Coal Hill Steakhouse,1212,Grandview Ave,Pittsburgh,PA,15211,Pittsburgh-119,Restaurant with Liquor,
Grant Bar,114,Grant Avenue,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Grant St Tavern,310,Grant Street,Pittsburgh,PA,15219,Pittsburgh-101,Restaurant with Liquor,
Grapperia,3801,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,Restaurant with Liquor,
Graziano&#39;s Pizzeria,4109,Penn Ave,Pittsburgh,PA,15224,Pittsburgh-109,Restaurant with Liquor,
Grazie Restaurant &amp; Event Center,100,Village Club Drive,Wexford,PA,15090,Pine,Chain Restaurant with Liquor,
Green Forest Brazilian Restaurant,655,Rodi Rd,Pittsburgh,PA,15235,Penn Hills,Restaurant with Liquor,
Green Front Inn,2341,E Carson St,Pittsburgh,PA,15203,Pittsburgh-116,Restaurant with Liquor,
Green Oaks Country Club,5741,3rd St,Verona,PA,15147,Penn Hills,Restaurant with Liquor,
Green Pepper,2020,Murray Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Greentree Inn,1006,Greentree Road,Pittsburgh,PA,15220,Greentree,Restaurant with Liquor,
Grieco&#39;s Carefree Inn,903,Route 910,Indianola,PA,15051,Indiana,Restaurant with Liquor,
Grille 565,565,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,Restaurant with Liquor,
Grist House Brewing,10,Sherman Street,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Grit &amp; Grace,535,Liberty Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Gus&#39;s Cafe ,4717,Butler Street,Pittsburgh,PA,15201,Pittsburgh-109,Restaurant with Liquor,
Guyasuta Lounge,1004,N Canal St,Pittsburgh,PA,15215,Sharpsburg,Restaurant with Liquor,
H &amp; H Lounge,1903,Leechburg Rd,Pittsburgh,PA,15235,Penn Hills,Restaurant with Liquor,
H&#39;s Bar &amp; Grill,4257,Verona Road,Verona,PA,15147,Penn Hills,Restaurant with Liquor,
Hal&#39;s Bar &amp; Grill,3225,Babcock Blvd,Pittsburgh,PA,15237,Ross,Restaurant with Liquor,
Halfway To Heaven,2510,Lincoln Boulevard,Elizabeth,PA,15037,Lincoln,Restaurant with Liquor,
Hambones Restaurant &amp; Pub,4207,Butler St,Pittsburgh,PA,15201,Pittsburgh-109,Restaurant with Liquor,
Hampton Inn &amp; Suites / Settlers Ridge Restaurant,5000,Campbells Run Road,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
Happy Day Lounge,313,North Avenue,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Happy Hour Saloon,129,Schwab  Avenue,Homestead,PA,15120,Whitaker,Restaurant with Liquor,
Hard Rock Cafe ,230,W Station Sq Dr,Pittsburgh,PA,15219,Pittsburgh-119,Chain Restaurant with Liquor,
Harris Grill,5747,Ellsworth Ave,Pittsburgh,PA,15232,Pittsburgh-107,Restaurant with Liquor,
Harry&#39;s Bar &amp; Grill @ Pittsburgh National Golf Club,287,Monier Road,Gibsonia,PA,15044,West Deer,Restaurant with Liquor,
Harvey Wilner&#39;s Village Tavern,1620,Pennsylvania Ave,West Mifflin,PA,15122,West Mifflin,Restaurant with Liquor,
Heights Tavern,1400,Crafton Boulevard,Pittsburgh,PA,15205,Crafton,Restaurant with Liquor,
Heinz Field /  Hickory Bridge BBQ #426,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / 305 Concession,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / 310 Concession &amp; #308#311#307,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Allegheny Fry Company #106,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Allegheny Fry Company #136,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Amp Tent,1,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Burgatory 147S,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Champion&#39;s Club Grill C149,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Champion&#39;s Club Italian Station C151,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Champion&#39;s Club Main Bar C148,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Champion&#39;s Club Pantry,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / East Club Bar Rm#207#211#214#204#205,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Franco&#39;s Italian Sausage 146S,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Goal Line Stand RM#114,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#108,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#120,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#124,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#130,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#134,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#138,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#424,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#508,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#511,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#513,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#531,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#535,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Goal Line Stand Rm#538/Vending #539,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Grid Iron Grill Rm#122,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Grid Iron Grill Rm#509,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Grid Iron Grill Rm#533,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Heroes Bar Rm#128/Vending #127,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Hickory Bridge Rm#129,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Italian Market #230/Vending#229,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Italian Market Rm#206,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Old Allegheny Cafe Rm#215/Vending#216,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Old Allegheny Cafe Rm#239,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Papa John&#39;s 151S,500,Art Rooney Drive,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Primanti Brothers Rm#110,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Primanti Brothers Rm#132,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Pub 33,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Quaker Steak &amp; Lube Rm#112,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
Heinz Field / Red Zone Express Rm#119,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Steel City Grill #212,500,Art Rooney  Drive,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Steel City Grill Rm#209,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Steel City Grill Rm#233,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / Steel City Grill Rm#236,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Field / West Club Bar / Room #231#235#240#237#238,500,Art Rooney Avenue,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Heinz Hall Main Kitchen &amp; Bar,600,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Helicon Brewing,102,Union Avenue,Oakdale,PA,15071,Oakdale,Restaurant with Liquor,
Hello Bistro #1,3605,Forbes Avenue,Pittsburgh,PA,15213,Pittsburgh-104,Chain Restaurant with Liquor,
Helmet Heads Bar &amp; Grille,4962,Library Road,Bethel Park,PA,15102,Bethel Park,Restaurant with Liquor,
Hemingway&#39;s Cafe,3911,Forbes Ave,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Herb&#39;s Cafe,2511,Grandview Ave,Mc Keesport,PA,15132,McKeesport,Restaurant with Liquor,
Hi Sound Karioke,6316,Forbes Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Hidden Harbor @ The Independenent ,1708,Shady  Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Hidy&#39;s Cafe,115,W Braddock Ave,Braddock,PA,15104,Rankin,Restaurant with Liquor,
High Rollers,519,E 8th Ave,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Highland Bar,517,Perry Hwy,Pittsburgh,PA,15229,West View,Restaurant with Liquor,
Hilltop Tavern,750,Warrington  Avenue,Pittsburgh,PA,15210,Pittsburgh-118,Restaurant with Liquor,
Hilltoppers Pub,1700,Lowrie St,Pittsburgh,PA,15212,Pittsburgh-124,Restaurant with Liquor,
Hilton Garden Inn / The Garden Grille &amp; Bar,3454,Forbes  Avenue,Pittsburgh,PA,15213,Pittsburgh-104,Chain Restaurant with Liquor,
Hilton Garden Inn Robinson - Restaurant,303,Park Manor Drive,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
Hitchhiker Brewing Company,190,Castle Shannon  Boulevard,Pittsburgh,PA,15228,Mt Lebanon,Restaurant with Liquor,
Hofbrauhaus,2705,Water  Street,Pittsburgh,PA,15203,Pittsburgh-116,Restaurant with Liquor,
Hoffstot&#39;s/Cafe Monaco,533,Allegheny Avenue,Oakmont,PA,15139,Oakmont,Restaurant with Liquor,
Hog&#39;s Bar &amp; Grill,1724,Prospect Road,Pittsburgh,PA,15236,Baldwin Boro,Restaurant with Liquor,
Hog&#39;s Head Bar &amp; Grill,3433,Spring Garden  Road,Pittsburgh,PA,15212,Reserve,Restaurant with Liquor,
Holiday Inn / Madison&#39;s Restaurant and Lounge,2750,Mosside  Boulevard,Monroeville,PA,15146,Monroeville,Chain Restaurant with Liquor,
Holiday Inn Express Pittsburgh Airport Restaurant,5311,Campbells Run Road,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
Hollywood Show Bar,836,Linden Avenue,East Pittsburgh,PA,15112,East Pittsburgh,Restaurant with Liquor,
Homerun Harry&#39;s,225,W Station Sq Dr/ Commerce Ct,Pittsburgh,PA,15219,Pittsburgh-119,Restaurant with Liquor,
Homestead Capri Pizza,820,Amity Street,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Homestead Slavs Social Club,815,Ann St,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Homewood American Legion,4491,Verona Rd,Verona,PA,15147,Penn Hills,Restaurant with Liquor,
Homewood Suites Hotel Restaurant,2000,GSK Drive,Coraopolis,PA,15108,Moon,Chain Restaurant with Liquor,
Homewood Suites Restaurant,1410,Smallman Street,Pittsburgh,PA,15222,Pittsburgh-102,Chain Restaurant with Liquor,
Honest John&#39;s ,216,8th Avenue,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Hoople&#39;s,2221,Brownsville Rd,Pittsburgh,PA,15210,Pittsburgh-129,Restaurant with Liquor,
Hoots Again,3115,Walnut St,Mc Keesport,PA,15132,McKeesport,Restaurant with Liquor,
Hop Farm Brewing Company,5601,Butler Street,Pittsburgh,PA,15201,Pittsburgh-110,Restaurant with Liquor,
Hop&#39;s Place,3037,Shadeland Ave,Pittsburgh,PA,15212,Pittsburgh-127,Restaurant with Liquor,
Hot Rod Cafe,205,Boggs  Avenue,Pittsburgh,PA,15211,Pittsburgh-119,Restaurant with Liquor,
Hot Shots South Park Saloon,4099,Brownsville  Road,Library,PA,15129,South Park,Restaurant with Liquor,
Hotel Monaco / Biergarten / 9th Floor,458,Strawberry Way,Pittsburgh,PA,15219,Pittsburgh-102,Restaurant with Liquor,
Hotel Monaco / The Commoner Restaurant &amp; Bar,458,Strawberry  Way,Pittsburgh,PA,15219,Pittsburgh-102,Restaurant with Liquor,
Hotel Parry Restaurant,644,W 7th Ave,Homestead,PA,15120,West Homestead,Restaurant with Liquor,
Hotel Richland - Restaurant,5370,Wm Flynn Hwy,Gibsonia,PA,15044,Richland,Restaurant with Liquor,
Hotel Terrace Hall Restaurant,2335,Centre Ave,Pittsburgh,PA,15219,Pittsburgh-105,Restaurant with Liquor,
Hott Rodz,626,Monongahela Ave,Glassport,PA,15045,Glassport,Restaurant with Liquor,
Hough&#39;s,563,Greenfield Ave,Pittsburgh,PA,15207,Pittsburgh-115,Restaurant with Liquor,
Houlihan&#39;s Galleria Mall,1500,Washington Rd,Pittsburgh,PA,15228,Mt Lebanon,Chain Restaurant with Liquor,
Houlihan&#39;s Restaurant,100,Robinson Center Drive,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
Houlihan’s in Station Square ,125,Station Sq Drive / Freight House Shops 15,Pittsburgh,PA,15219,Pittsburgh-119,Chain Restaurant with Liquor,
House Of Lee,8145,Ohio River Blvd,Pittsburgh,PA,15202,Emsworth,Restaurant with Liquor,
Howard&#39;s Park Place Pub,534,Peebles St,Pittsburgh,PA,15221,Pittsburgh-114,Restaurant with Liquor,
Howard&#39;s Tavern,98,Center Ave,Pittsburgh,PA,15229,West View,Restaurant with Liquor,
Howl at the Moon,125,7th Street,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Hula Bar &amp; Grill,759,Railroad Avenue,Verona,PA,15147,Verona,Restaurant with Liquor,
Hunan Chinese &amp; Bubble Tea -Smoothie,239,Atwood  Street,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Huntz Tavern,645,Butler Street,Pittsburgh,PA,15223,Etna,Restaurant with Liquor,
Hyatt House / Shadyside Restaurant,5335,Baum  Boulevard,Pittsburgh,PA,15224,Pittsburgh-108,Chain Restaurant with Liquor,
Hyatt House Southside Works Restaurant,2795,South Water Street,Pittsburgh,PA,15223,Pittsburgh-116,Chain Restaurant with Liquor,
