\409 Beaver St, Sewickley, PA 15143, USA\,40.5412761,-80.1813903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\295 Northgate Dr, Warrendale, PA 15086, USA\,40.6549818,-80.0809218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3109 Washington Pike, Bridgeville, PA 15017, USA\,40.3485006,-80.1114895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1128 Brownsville Rd, Pittsburgh, PA 15210, USA\,40.404606,-79.990753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\9996 Mountain View Dr, West Mifflin, PA 15122, USA\,40.3400558,-79.9528995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\480 Home Dr, Pittsburgh, PA 15275, USA\,40.4511434,-80.1831886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1014 Fifth Ave, Pittsburgh, PA 15219, USA\,40.4385515,-79.9904322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1818 Morningside Ave, Pittsburgh, PA 15206, USA\,40.4867047,-79.9265301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\932 Freeport Rd, Pittsburgh, PA 15238, USA\,40.4891418,-79.8930872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\300 McHolme Dr, Pittsburgh, PA 15275, USA\,40.4484249,-80.1746607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\700 Providence Blvd, Pittsburgh, PA 15237, USA\,40.5699485,-80.0215095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\342 N Shore Dr, Pittsburgh, PA 15212, USA\,40.4463109,-80.0111334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\533 Washington Ave, Bridgeville, PA 15017, USA\,40.3575556,-80.1122958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2703 Grover St, McKeesport, PA 15132, USA\,40.341636,-79.845837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\524 State St, Clairton, PA 15025, USA\,40.2935044,-79.8746384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2218 Main St, Pittsburgh, PA 15215, USA\,40.4935637,-79.914513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2895 Custer Ave, Pittsburgh, PA 15227, USA\,40.394497,-79.970855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\100 Village Club, Wexford, PA 15090, USA\,40.633976,-80.0507874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\701 Penn Ave Ext, Turtle Creek, PA 15145, USA\,40.405226,-79.826057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\818 Fifth Ave, Pittsburgh, PA 15219, USA\,40.4387014,-79.992011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\300 Beverly Rd, Pittsburgh, PA 15216, USA\,40.3888811,-80.0498574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\134 6th St, Pittsburgh, PA 15222, USA\,40.4430956,-80.0026254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\212 Shiloh St, Pittsburgh, PA 15211, USA\,40.430334,-80.0075678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\8070 Ohio River Blvd, Pittsburgh, PA 15202, USA\,40.5096845,-80.0917109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5242 Baum Blvd, Pittsburgh, PA 15224, USA\,40.456228,-79.9402508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3239 W Liberty Ave, Pittsburgh, PA 15216, USA\,40.3897325,-80.0408987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\617 Eden Park Blvd, McKeesport, PA 15132, USA\,40.3297658,-79.8335839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3107 Library Rd, Castle Shannon, PA 15234, USA\,40.3733822,-80.0062991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4624 Liberty Ave, Pittsburgh, PA 15224, USA\,40.4619826,-79.9501464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\329 Castle Shannon Blvd, Pittsburgh, PA 15234, USA\,40.3762608,-80.0367425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4706 William Flinn Hwy, Allison Park, PA 15101, USA\,40.5939265,-79.9470311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1000 Ross Park Mall Dr, Pittsburgh, PA 15237, USA\,40.5389691,-80.0077114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1320 Centre Ave, Pittsburgh, PA 15219, USA\,40.4402268,-79.9877998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3610 Fifth Ave, Pittsburgh, PA 15213, USA\,40.441389,-79.9586018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\609 W Main St, Carnegie, PA 15106, USA\,40.4020244,-80.0945324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\301 Fifth Ave, Pittsburgh, PA 15222, USA\,40.4409188,-79.9996159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5431 Walnut St, Pittsburgh, PA 15232, USA\,40.45109,-79.9343681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6001 Penn Ave, Pittsburgh, PA 15206, USA\,40.4616502,-79.9245395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\109 California Ave, Pittsburgh, PA 15202, USA\,40.503677,-80.073663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1908 E Carson St, Pittsburgh, PA 15203, USA\,40.4283832,-79.9787151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4905 Grand Ave, Pittsburgh, PA 15225, USA\,40.5100272,-80.1253252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\215 Allegheny Ave, Oakmont, PA 15139, USA\,40.514488,-79.844005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\840 Monongahela Ave, Glassport, PA 15045, USA\,40.32129,-79.892703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1601 Lovedale Rd, Elizabeth, PA 15037, USA\,40.2848843,-79.8439134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5633 Homeville Rd, West Mifflin, PA 15122, USA\,40.3679844,-79.8715022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1401 W Carson St, Pittsburgh, PA 15219, USA\,40.440933,-80.0200186,\1401 E Carson St, Pittsburgh, PA 15203, USA\,40.4289739,-79.9840063,,,,,,,,,,,,,,,,,,,,,,,,
\1507 E Carson St, Pittsburgh, PA 15203, USA\,40.4290442,-79.9830861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1901 Lincoln Hwy, North Versailles, PA 15137, USA\,40.368084,-79.777527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2031 Penn Ave, Pittsburgh, PA 15222, USA\,40.4517093,-79.9834519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\229 Highland Ave, Pittsburgh, PA 15212, USA\,40.4709118,-79.9823198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1811 E Carson St, Pittsburgh, PA 15203, USA\,40.4289435,-79.9799804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6347 Library Rd, Library, PA 15129, USA\,40.2910489,-80.0284334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\146 44th St, Pittsburgh, PA 15201, USA\,40.4725156,-79.9616872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1916 Smallman St, Pittsburgh, PA 15222, USA\,40.4515309,-79.9849774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\428 Washington Ave, Carnegie, PA 15106, USA\,40.408103,-80.0840807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\8110 Steubenville Pike, Imperial, PA 15126, USA\,40.4365774,-80.2542519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\11530 Perry Hwy, Wexford, PA 15090, USA\,40.6254324,-80.0537093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7934 Saltsburg Rd, Pittsburgh, PA 15239, USA\,40.477936,-79.758163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6408 Steubenville Pike, Pittsburgh, PA 15205, USA\,40.4487237,-80.1567788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\200 Virginia Ave, Pittsburgh, PA 15211, USA\,40.4307986,-80.009588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\200 10th St, Pittsburgh, PA 15222, USA\,40.4444512,-79.9956459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\540 Rodi Rd, Pittsburgh, PA 15235, USA\,40.450745,-79.827163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1009 W View Park Dr, West View, PA 15229, USA\,40.5160448,-80.0378082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2622 Brownsville Rd, Pittsburgh, PA 15227, USA\,40.3847335,-79.9782652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1005 E Carson St, Pittsburgh, PA 15203, USA\,40.4288847,-79.9881612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\601 Baldwin Rd, Pittsburgh, PA 15205, USA\,40.4347538,-80.0929763,\601 Baldwin Rd, Pittsburgh, PA 15207, USA\,40.3821578,-79.9338622,,,,,,,,,,,,,,,,,,,,,,,,
\601 Baldwin Rd, Pittsburgh, PA 15205, USA\,40.4347538,-80.0929763,\601 Baldwin Rd, Pittsburgh, PA 15207, USA\,40.3821578,-79.9338622,,,,,,,,,,,,,,,,,,,,,,,,
\5102 Baum Blvd, Pittsburgh, PA 15224, USA\,40.4553023,-79.9436172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3100 Liberty Ave, Pittsburgh, PA 15201, USA\,40.4587804,-79.9707046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7082 Lemington Ave, Pittsburgh, PA 15206, USA\,40.46913,-79.896713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\515 Allegheny Ave, Oakmont, PA 15139, USA\,40.5181162,-79.8434868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\307 N Craig St, Pittsburgh, PA 15213, USA\,40.4520561,-79.952299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2020 Pittsburgh Mills Blvd, Tarentum, PA 15084, USA\,40.571277,-79.802699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\855 Freeport Rd, Pittsburgh, PA 15238, USA\,40.4887977,-79.8913956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7404 McKnight Rd, Pittsburgh, PA 15237, USA\,40.5411794,-80.0119297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2207 Mountain View Dr, West Mifflin, PA 15122, USA\,40.3470553,-79.9440089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5440 Walnut St, Pittsburgh, PA 15232, USA\,40.4509303,-79.9339316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\10441 Perry Hwy, Wexford, PA 15090, USA\,40.6068339,-80.052499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\409 Broad St, Sewickley, PA 15143, USA\,40.53975,-80.1814773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\532 Monongahela Ave, Glassport, PA 15045, USA\,40.3264333,-79.8927108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\520 3rd Ave, New Brighton, PA 15066, USA\,40.737381,-80.31699,\520 3rd Ave, Carnegie, PA 15106, USA\,40.401984,-80.0932882,,,,,,,,,,,,,,,,,,,,,,,,
\8100 McKnight Rd, Pittsburgh, PA 15237, USA\,40.5585482,-80.0235296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1035 Washington Pike, Bridgeville, PA 15017, USA\,40.3643963,-80.1104031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\709 Monongahela Ave, Glassport, PA 15045, USA\,40.323979,-79.892149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1206 PA-51, Jefferson Hills, PA 15025, USA\,40.3122309,-79.938566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1500 Washington Rd, Pittsburgh, PA 15228, USA\,40.3569591,-80.0518073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\851 Providence Blvd, Pittsburgh, PA 15237, USA\,40.5705042,-80.0196744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2350 Railroad St, Pittsburgh, PA 15222, USA\,40.454099,-79.9822571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\34 E Crafton Ave, Pittsburgh, PA 15205, USA\,40.4355287,-80.0660976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1300 Bingham St, Pittsburgh, PA 15203, USA\,40.4292638,-79.9850266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\407 Cinema Dr, Pittsburgh, PA 15203, USA\,40.428022,-79.9648998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\202 McClure St, Dravosburg, PA 15034, USA\,40.3505301,-79.8868645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\503 Martindale St, Pittsburgh, PA 15212, USA\,40.4489884,-80.0088714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1417 N Lang Ave, Pittsburgh, PA 15208, USA\,40.4626589,-79.8975611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\56 S 12th St, Pittsburgh, PA 15203, USA\,40.4289304,-79.9866393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\804 Braddock Ave, Braddock, PA 15104, USA\,40.4011769,-79.86621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\341 E 8th Ave, Homestead, PA 15120, USA\,40.4086559,-79.9082024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\901 Freeport Rd, Cheswick, PA 15024, USA\,40.540989,-79.8160149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3105 Banksville Rd, Pittsburgh, PA 15216, USA\,40.400162,-80.0430396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\541 Beaver St, Sewickley, PA 15143, USA\,40.5393751,-80.1792471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\161 Church Rd, Wexford, PA 15090, USA\,40.6256114,-80.0559569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\699 Rodi Rd, Pittsburgh, PA 15235, USA\,40.4429942,-79.8263518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4607 McKnight Rd, Pittsburgh, PA 15237, USA\,40.5056803,-80.0089471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4501 Torley St, Pittsburgh, PA 15224, USA\,40.4648989,-79.9504469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5245 Butler St, Pittsburgh, PA 15201, USA\,40.481505,-79.9539829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1635 W Carson St, Pittsburgh, PA 15219, USA\,40.4421894,-80.0234934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4071 Homestead Duquesne Rd, West Mifflin, PA 15122, USA\,40.3879773,-79.8943605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2201 Murray Ave, Pittsburgh, PA 15217, USA\,40.4321506,-79.9234024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2500 S 18th St, Pittsburgh, PA 15203, USA\,40.421942,-79.9841066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\875 Greentree Rd, Pittsburgh, PA 15220, USA\,40.4244926,-80.0416254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\301 Freeport Rd, Aspinwall, PA 15215, USA\,40.489564,-79.9032766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1033 4th Ave, Coraopolis, PA 15108, USA\,40.518124,-80.162327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\300 W Smithfield St, McKeesport, PA 15135, USA\,40.3096013,-79.8294917,\300 Smithfield St, McKeesport, PA 15135, USA\,40.3171589,-79.80102,,,,,,,,,,,,,,,,,,,,,,,,
\310 Forbes Ave, Pittsburgh, PA 15222, USA\,40.4397825,-80.0004518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\401 E Waterfront Dr, Homestead, PA 15120, USA\,40.4123308,-79.9106465,\401 W Waterfront Dr, West Homestead, PA 15120, USA\,40.405853,-79.9208572,,,,,,,,,,,,,,,,,,,,,,,,
\5100 Campbells Run Rd, Pittsburgh, PA 15205, USA\,40.4389629,-80.1516354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5308 Liberty Ave, Pittsburgh, PA 15224, USA\,40.4560895,-79.9396789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\945 Penn Ave, Pittsburgh, PA 15222, USA\,40.4443613,-79.9965067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4509 Liberty Ave, Pittsburgh, PA 15224, USA\,40.4631195,-79.9513033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5024 Curry Rd, Pittsburgh, PA 15236, USA\,40.3500542,-79.9965438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3122 Chartiers Ave, Pittsburgh, PA 15204, USA\,40.4536538,-80.0616693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1301 Kennedy Ave, Duquesne, PA 15110, USA\,40.3672768,-79.855959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\207 S Craig St, Pittsburgh, PA 15213, USA\,40.4460679,-79.948641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\280 Morewood Ave, Pittsburgh, PA 15213, USA\,40.4544859,-79.9450092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\620 Boston Hollow Rd, Elizabeth, PA 15037, USA\,40.2920469,-79.8336032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1502 Saxonburg Blvd, Tarentum, PA 15084, USA\,40.6543726,-79.8383925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\401 Holiday Dr, Pittsburgh, PA 15220, USA\,40.420382,-80.0565098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1400 Brinton Rd, Pittsburgh, PA 15221, USA\,40.4214813,-79.8616238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1600 Smallman St, Pittsburgh, PA 15222, USA\,40.4495395,-79.987478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1211 Penn Ave, Pittsburgh, PA 15222, USA\,40.446098,-79.9922053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\48 27th St, Pittsburgh, PA 15222, USA\,40.4568944,-79.9782311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2314 E Carson St, Pittsburgh, PA 15203, USA\,40.4280153,-79.9723381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5336 Butler St, Pittsburgh, PA 15201, USA\,40.4826786,-79.9511551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2107 Murray Ave, Pittsburgh, PA 15217, USA\,40.433469,-79.9229764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3301 Main St, Munhall, PA 15120, USA\,40.387025,-79.902125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2622 Bowman Ave, McKeesport, PA 15132, USA\,40.357935,-79.83492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1118 S Braddock Ave, Pittsburgh, PA 15218, USA\,40.4320562,-79.8937685,\1118 Braddock Ave, Braddock, PA 15104, USA\,40.3979326,-79.8613057,,,,,,,,,,,,,,,,,,,,,,,,
\870 4th Ave, Coraopolis, PA 15108, USA\,40.5193423,-80.1666945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7141 Frankstown Ave, Pittsburgh, PA 15208, USA\,40.4576235,-79.8966362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4320 Northern Pike, Monroeville, PA 15146, USA\,40.43369,-79.750897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4377 Murray Ave, Pittsburgh, PA 15217, USA\,40.4198999,-79.9279759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1511 Center Ave, Pittsburgh, PA 15229, USA\,40.5145015,-80.0448525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1962 Lowrie St, Pittsburgh, PA 15212, USA\,40.467528,-79.980261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\180 E Waterfront Dr, Homestead, PA 15120, USA\,40.4092932,-79.9141865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1943 Big Sewickley Creek Rd, Sewickley, PA 15143, USA\,40.608665,-80.161704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1717 Cochran Rd, Pittsburgh, PA 15220, USA\,40.3926337,-80.065436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1314 E Carson St, Pittsburgh, PA 15203, USA\,40.4285731,-79.9846699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\284 E Union Rd, Cheswick, PA 15024, USA\,40.611385,-79.853772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\91 Fort Couch Rd, Pittsburgh, PA 15241, USA\,40.3389986,-80.052185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7709 Frankstown Ave, Pittsburgh, PA 15208, USA\,40.4556206,-79.8876375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2644 Mosside Blvd, Monroeville, PA 15146, USA\,40.4318347,-79.7505475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\815 6th Ave, Brackenridge, PA 15014, USA\,40.605678,-79.745327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1713 E Carson St, Pittsburgh, PA 15203, USA\,40.4290709,-79.9813936,\1713 W Carson St, Pittsburgh, PA 15219, USA\,40.4406572,-80.0188142,,,,,,,,,,,,,,,,,,,,,,,,
\412 Perry Hwy, West View, PA 15229, USA\,40.518468,-80.0316117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2549 Penn Ave, Pittsburgh, PA 15222, USA\,40.4549226,-79.9787773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\430 Market St, Pittsburgh, PA 15222, USA\,40.4410016,-80.0021736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\132 Laurel Oak Dr, Sewickley, PA 15143, USA\,40.55764,-80.1028083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\132 Laurel Oak Dr, Sewickley, PA 15143, USA\,40.55764,-80.1028083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2002 Brownsville Rd, Pittsburgh, PA 15210, USA\,40.394849,-79.986963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1601 E Carson St, Pittsburgh, PA 15203, USA\,40.4289663,-79.9825172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\272 Freeport Rd, Pittsburgh, PA 15238, USA\,40.4929409,-79.8626052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\429 Railroad St, Bridgeville, PA 15017, USA\,40.3582786,-80.1102621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5996 Centre Ave, Pittsburgh, PA 15206, USA\,40.4595929,-79.9253253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\128 S 17th St, Pittsburgh, PA 15203, USA\,40.4275026,-79.982307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\12980 Perry Hwy, Wexford, PA 15090, USA\,40.6426194,-80.0670089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1 Robinson Plaza, Pittsburgh, PA 15205, USA\,40.4484359,-80.1631602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5147 Butler St, Pittsburgh, PA 15201, USA\,40.4796882,-79.9550917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\12017 Perry Hwy, Wexford, PA 15090, USA\,40.6318496,-80.0583868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2615 Freeport Rd, Natrona Heights, PA 15065, USA\,40.6339469,-79.7138795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\151 Margaret St, Pittsburgh, PA 15210, USA\,40.410065,-79.987562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\207 Bettis Rd, West Mifflin, PA 15122, USA\,40.3577092,-79.8937033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\46 Fox Chapel Rd, Pittsburgh, PA 15238, USA\,40.4883071,-79.8827597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\553 Brushton Ave, Pittsburgh, PA 15208, USA\,40.45154,-79.890158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1226 Herron Ave, Pittsburgh, PA 15219, USA\,40.4592527,-79.9656408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
